asin,vote,reviewText,overall,summary
B000YXC2LI,,"I bought these jeans and 2 others for my husband, he already had a brand new pair that was a gift from his brother.he loved the way they fit so I decided to but him more.well I got him the same exact size and style, when they came in he triedthem on and they were tighter, so I compared the jeans and seen on the jeans he already had the 501 tag inside the pants was new and the tag inside the amazon pants were faded. So I figured they were not new so I returned all 3...",1,New or not?
B000YXC2LI,,"I've been using Levi's since the 70s my youth years , and even today they still my favorite jean's ,many kinds of jeans on the market today ,and a few trying to imitate the famous Levi's jeans ,!!!  my opinion  if is not a Levi's jean i do not want it in my closet that simple ,love them all not only the 501..",5,my opinion the best jean's out there
B000YXC2LI,,"I bought these for my husband, who is a 31-year-old with an athletic build. They fit well, look modern and are versatile - can dress them up or down. The color is nice. My only warning is that you must wash these jeans before sitting anywhere in them - they left quite a stain on one of our suede chairs - I still have to try to get that out. We bought another pair because he liked them so much. The really great price sold us.",5,Great product for a great price!
B000YXC2LI,,"They fit great and it was just what i ordered and the order was on time.<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Levi-s-Men-s-501-Jean/dp/B0018OR118/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Levi's Men's 501 Jean</a>",4,great
B000YXC2LI,2.0,"There should be a warning label on the 501s-- these are not for everybody.  The button fly is extremely awkward and difficult to work, especially if you are in a hurry or have the slightest problem manipulating too big objects through too tiny holes in stiff fabric.  This is an awful product for anyone who is overweight, has arthritis, poor circulation in the hands, possesses pudgy fingers or has wrist problems.  I would also recommend staying away from this product if you have bladder problems or are drinking heavily.",1,Should be a warning label on the 501s
B000YXC2LI,,"My wardrobe is 501's. I fashion all my accoutrements around them.  When I have to dress up I can use black 501's for the opera or kaki with a white shirt for the office. However I have always chosen my work environment for its fashion taste in stone washed 501's. Do not tell anyone but I take mine to the cleaners and have them dry-cleaned and pressed (no starch), just crisp and casual at the same time; it is an old habit from my military days. Come to think of it the military used button fly's also.

 I can see the problem of purchasing online vs. store bought is that they use obscure words as ""rigid"" in place of gage (or oz.) Not one did they mention the tab color which is Levi's way of sorting the Mercedes quality version from their Yugo (lighter weight but still from Levi) version. And yes they are subject to globalization which in this day and age is a ""no no""; and there is no way to tell without looking at the label. Well enough of this negative stuff.

An advantage of on line is getting those obscure colors and exact size (saving a tad in tailoring). Also saving gasoline (sort of an expensive commodity now days) and time.  Not to mention there is some sort of psychological thrill in placing and receiving the order. It is sort of a mini-Christmas.",5,Button up... you belong to me
B000YXC2LI,3.0,"Levi's is now a third world crap product asking for quality made in USA prices!! I will NEVER buy Levi's again. They are cheaply made, they have reduced quality down to removing two belt loops and the size is inconsistent. Here is a clue: If you have the ability and are unemployed start making good quality USA Jeans you will go far!!I realize it is difficult, but if you want quality back. Buy USA made products. None available? Start demanding. With many out of work I am sure a start up is bound to take hold!!! I'm tired of cheap, poisoned, garbage from other countries. BUY USA!! Take your Country back.",1,Levi's is Crap now
B000YXC2LI,17.0,"I've been wearing Levi's 501 since the early 80's and I have 8 pair of them from that time to around 1995 that are close to worn out by now (but soft, like pajamas almost). The quality of the denim between then and now is distinct.

For instance, I bought a pair 4 months ago (sadly, the last Levi's I'll ever buy) that ripped after getting caught on the corner of a desk. Any of the earlier pairs I have were put through much worse abuse (hunting in South Texas [thorny mesquite trees-dense brush], hiking/camping in New Mexico mountains, working in a truck repair shop) without any noticeable damage like a big rip.

The price has gone up even though they are clearly using lower quality denim. At ~$40 they're just not worth it. I never owned CK's or Jordache because Levi's looked just as good, were more durable and cost 50% less. Now, if I'm going to spend $40 for jeans, they might as well be CK's since those are clearly made of higher quality denim at least.

Levis aren't a good purchase anymore. Go with Dickies or Carhart for active use and anything but Levis for everyday wear.",1,Goodbye Levis
B000YXC2LI,22.0,"hence the reduced quality of the merchandise. I had to suffer through one set of Levi's because I assumed they were the heavyweight indigo I was used to, but was unpleasantly surprised to find permanent wrinkles across the groin area that were a 'style' I was not expecting nor had any reason to unless I held a magnifying glass to the pictures. Hindsight and all that I finally got indigo but as I said they weren't nearly as sturdy as previous American-made Levis and really fell short of Lee jeans and their fine quality. If only Lee made button jeans...<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Levi-s-Men-s-501-Jean/dp/B0018OR118/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Levi's Men's 501 Jean</a>",3,"Levi's are not made in America anymore,"
B000YXC2LI,,"I had a pair of these jeans that I really liked but had developed a tear in the knee.  Ordered two pair from Amazon, same size.  Strangely, one pair fit just fine, the other pair were somewhat tight.  Decided to keep them anyway since I could stand to lose a few pounds anyway :-)  But I was a bit disappointed in the lack of consistency in the sizes.",4,"Same size, different fits?"
B000YXC2LI,,"Otro producto que no fue enviado por amazon a mi casillero; de Literty expres. y se completo el cobro a mi tajeta.

agradezco la revision de esta compra y se realize la devolucion del dinero.",5,Pantalon para caballero
B000YXC2LI,,"Levi sews this ""leather"" brand on the back. Only now the leather looks like it's made out of cardboard. Terrible quality. It rips and is useless. If you're going to make a cheap back with your brand name on it you're saying everything that needs to be said about your company. Useless. Last Levi's I every buy.",3,What happened to Levi Quality
B000YXC2LI,,"I decided to try these out and although they are good jeans I'll stick to the classic shrink to fit in the future. The denim is a little too soft for me, but this might be a good thing for some people. The wash is a good color if you like a dark jean.",4,"Not bad, but not as good as the STF"
B000YXC2LI,,"had a difficult time finding these jeans in the correct size.
amazon to the rescue. and they got here in time for christmas.",5,levi 501 jeans
B000YXC2LI,,"Well, back in the days I could get a pair of soft 501's but not so fortunate these days. The quality of the denim is terrible as it is hard and scratchy. I was also disappointed in the color - light stone-wash used to be almost pale blue but nowadays it's medium blue which I didn't really want. Not sure why I keep ordering them except I'm attached to 501's and have worn them for 35 years or more.",3,New brand of 501's?
